label,train_test_split,file_path,channel_width,chunk
M0,Train,Allen/crops/243069.ome.tiff,374,Allen
M0,Train,Allen/crops/243070.ome.tiff,374,Allen
M6M7_complete,Task_one,Allen/crops/243084.ome.tiff,374,Allen
M0,Train,Allen/crops/243086.ome.tiff,374,Allen
M0,Train,Allen/crops/243087.ome.tiff,374,Allen
M0,Train,Allen/crops/243089.ome.tiff,374,Allen
M0,Train,Allen/crops/243093.ome.tiff,374,Allen
M0,Train,Allen/crops/243094.ome.tiff,374,Allen
M0,Train,Allen/crops/243095.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243103.ome.tiff,374,Allen
M0,Train,Allen/crops/243105.ome.tiff,374,Allen
M0,Train,Allen/crops/243107.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243108.ome.tiff,374,Allen
M0,Train,Allen/crops/243110.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243111.ome.tiff,374,Allen
M0,Train,Allen/crops/243112.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243113.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243119.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243122.ome.tiff,374,Allen
M0,Train,Allen/crops/243125.ome.tiff,374,Allen
M0,Train,Allen/crops/243126.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243127.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243128.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243129.ome.tiff,374,Allen
M0,Train,Allen/crops/243130.ome.tiff,374,Allen
M0,Train,Allen/crops/243132.ome.tiff,374,Allen
M0,Train,Allen/crops/243134.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243135.ome.tiff,374,Allen
M0,Train,Allen/crops/243141.ome.tiff,374,Allen
M0,Train,Allen/crops/243142.ome.tiff,374,Allen
M0,Train,Allen/crops/243143.ome.tiff,374,Allen
M0,Train,Allen/crops/243144.ome.tiff,374,Allen
M0,Train,Allen/crops/243145.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243153.ome.tiff,374,Allen
M0,Train,Allen/crops/243155.ome.tiff,374,Allen
M0,Train,Allen/crops/243156.ome.tiff,374,Allen
M0,Train,Allen/crops/243158.ome.tiff,374,Allen
M0,Train,Allen/crops/243159.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243161.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243165.ome.tiff,374,Allen
M0,Train,Allen/crops/243166.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243167.ome.tiff,374,Allen
M0,Train,Allen/crops/243170.ome.tiff,374,Allen
M0,Train,Allen/crops/243174.ome.tiff,374,Allen
M0,Train,Allen/crops/243175.ome.tiff,374,Allen
M0,Train,Allen/crops/243176.ome.tiff,374,Allen
M0,Train,Allen/crops/243179.ome.tiff,374,Allen
M0,Train,Allen/crops/243180.ome.tiff,374,Allen
M0,Train,Allen/crops/243183.ome.tiff,374,Allen
M0,Train,Allen/crops/243186.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243191.ome.tiff,374,Allen
M3,Train,Allen/crops/243192.ome.tiff,374,Allen
M4M5,Task_one,Allen/crops/243194.ome.tiff,374,Allen
M1M2,Task_one,Allen/crops/243195.ome.tiff,374,Allen
M0,Train,Allen/crops/243196.ome.tiff,374,Allen
M0,Train,Allen/crops/243197.ome.tiff,374,Allen
M0,Train,Allen/crops/243203.ome.tiff,374,Allen
M0,Train,Allen/crops/243204.ome.tiff,374,Allen
M0,Train,Allen/crops/243205.ome.tiff,374,Allen
M0,Train,Allen/crops/243207.ome.tiff,374,Allen
M0,Train,Allen/crops/243208.ome.tiff,374,Allen
M0,Train,Allen/crops/243209.ome.tiff,374,Allen
M0,Train,Allen/crops/243218.ome.tiff,374,Allen
M0,Train,Allen/crops/243219.ome.tiff,374,Allen
M0,Train,Allen/crops/243220.ome.tiff,374,Allen
M0,Train,Allen/crops/243222.ome.tiff,374,Allen
M0,Train,Allen/crops/243224.ome.tiff,374,Allen
M0,Train,Allen/crops/243225.ome.tiff,374,Allen
M0,Train,Allen/crops/243226.ome.tiff,374,Allen
M3,Train,Allen/crops/243228.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243237.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243240.ome.tiff,374,Allen
M0,Train,Allen/crops/243243.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243244.ome.tiff,374,Allen
M0,Train,Allen/crops/243245.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243246.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243249.ome.tiff,374,Allen
M0,Train,Allen/crops/243250.ome.tiff,374,Allen
M0,Train,Allen/crops/243253.ome.tiff,374,Allen
M0,Train,Allen/crops/243254.ome.tiff,374,Allen
M0,Train,Allen/crops/243256.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243257.ome.tiff,374,Allen
M0,Train,Allen/crops/243265.ome.tiff,374,Allen
M3,Train,Allen/crops/243268.ome.tiff,374,Allen
M0,Train,Allen/crops/243277.ome.tiff,374,Allen
M0,Train,Allen/crops/243280.ome.tiff,374,Allen
M0,Train,Allen/crops/243281.ome.tiff,374,Allen
M0,Train,Allen/crops/243282.ome.tiff,374,Allen
M0,Train,Allen/crops/243283.ome.tiff,374,Allen
M0,Train,Allen/crops/243284.ome.tiff,374,Allen
M0,Train,Allen/crops/243285.ome.tiff,374,Allen
M0,Train,Allen/crops/243288.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243290.ome.tiff,374,Allen
M0,Train,Allen/crops/243292.ome.tiff,374,Allen
M0,Train,Allen/crops/243293.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243294.ome.tiff,374,Allen
M0,Train,Allen/crops/243301.ome.tiff,374,Allen
M0,Train,Allen/crops/243306.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243307.ome.tiff,374,Allen
M0,Train,Allen/crops/243309.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243310.ome.tiff,374,Allen
M0,Train,Allen/crops/243311.ome.tiff,374,Allen
M0,Train,Allen/crops/243314.ome.tiff,374,Allen
M0,Train,Allen/crops/243316.ome.tiff,374,Allen
M3,Train,Allen/crops/243319.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243320.ome.tiff,374,Allen
M0,Train,Allen/crops/243324.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243325.ome.tiff,374,Allen
M0,Train,Allen/crops/243332.ome.tiff,374,Allen
M0,Train,Allen/crops/243334.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243335.ome.tiff,374,Allen
M0,Train,Allen/crops/243340.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243350.ome.tiff,374,Allen
M0,Train,Allen/crops/243351.ome.tiff,374,Allen
M0,Train,Allen/crops/243352.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243353.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243354.ome.tiff,374,Allen
M0,Train,Allen/crops/243355.ome.tiff,374,Allen
M0,Train,Allen/crops/243362.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243365.ome.tiff,374,Allen
M0,Train,Allen/crops/243366.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243371.ome.tiff,374,Allen
M0,Train,Allen/crops/243377.ome.tiff,374,Allen
M0,Train,Allen/crops/243378.ome.tiff,374,Allen
M1M2,Train,Allen/crops/243382.ome.tiff,374,Allen
M0,Train,Allen/crops/243390.ome.tiff,374,Allen
M0,Train,Allen/crops/243391.ome.tiff,374,Allen
M0,Train,Allen/crops/243393.ome.tiff,374,Allen
M0,Train,Allen/crops/243395.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243398.ome.tiff,374,Allen
M0,Train,Allen/crops/243399.ome.tiff,374,Allen
M0,Train,Allen/crops/243400.ome.tiff,374,Allen
M0,Train,Allen/crops/243401.ome.tiff,374,Allen
M0,Train,Allen/crops/243402.ome.tiff,374,Allen
M0,Train,Allen/crops/243404.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243406.ome.tiff,374,Allen
M0,Train,Allen/crops/243410.ome.tiff,374,Allen
M0,Train,Allen/crops/243411.ome.tiff,374,Allen
M0,Train,Allen/crops/243414.ome.tiff,374,Allen
M0,Train,Allen/crops/243415.ome.tiff,374,Allen
M0,Train,Allen/crops/243416.ome.tiff,374,Allen
M0,Train,Allen/crops/243419.ome.tiff,374,Allen
M0,Train,Allen/crops/243422.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243424.ome.tiff,374,Allen
M0,Train,Allen/crops/243425.ome.tiff,374,Allen
M0,Train,Allen/crops/243429.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243430.ome.tiff,374,Allen
M0,Train,Allen/crops/243434.ome.tiff,374,Allen
M0,Train,Allen/crops/243441.ome.tiff,374,Allen
M0,Train,Allen/crops/243442.ome.tiff,374,Allen
M0,Train,Allen/crops/243443.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243444.ome.tiff,374,Allen
M0,Train,Allen/crops/243446.ome.tiff,374,Allen
M0,Train,Allen/crops/243447.ome.tiff,374,Allen
M0,Train,Allen/crops/243450.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243453.ome.tiff,374,Allen
M0,Train,Allen/crops/243454.ome.tiff,374,Allen
M4M5,Task_one,Allen/crops/243455.ome.tiff,374,Allen
M0,Train,Allen/crops/243464.ome.tiff,374,Allen
M0,Train,Allen/crops/243465.ome.tiff,374,Allen
M0,Train,Allen/crops/243466.ome.tiff,374,Allen
M0,Train,Allen/crops/243470.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243495.ome.tiff,374,Allen
M0,Train,Allen/crops/243496.ome.tiff,374,Allen
M0,Train,Allen/crops/243498.ome.tiff,374,Allen
M1M2,Train,Allen/crops/243500.ome.tiff,374,Allen
M0,Train,Allen/crops/243502.ome.tiff,374,Allen
M0,Train,Allen/crops/243503.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243505.ome.tiff,374,Allen
M0,Train,Allen/crops/243506.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243508.ome.tiff,374,Allen
M0,Train,Allen/crops/243510.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243513.ome.tiff,374,Allen
M0,Train,Allen/crops/243514.ome.tiff,374,Allen
M0,Train,Allen/crops/243515.ome.tiff,374,Allen
M0,Train,Allen/crops/243518.ome.tiff,374,Allen
M0,Train,Allen/crops/243519.ome.tiff,374,Allen
M0,Train,Allen/crops/243523.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243524.ome.tiff,374,Allen
M0,Train,Allen/crops/243526.ome.tiff,374,Allen
M6M7_complete,Train,Allen/crops/243535.ome.tiff,374,Allen
M0,Train,Allen/crops/243536.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243537.ome.tiff,374,Allen
M0,Train,Allen/crops/243543.ome.tiff,374,Allen
M0,Train,Allen/crops/243544.ome.tiff,374,Allen
M0,Train,Allen/crops/243545.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243547.ome.tiff,374,Allen
M0,Train,Allen/crops/243548.ome.tiff,374,Allen
M0,Train,Allen/crops/243552.ome.tiff,374,Allen
M0,Train,Allen/crops/243553.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243561.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243568.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243570.ome.tiff,374,Allen
M0,Train,Allen/crops/243571.ome.tiff,374,Allen
M0,Train,Allen/crops/243572.ome.tiff,374,Allen
M0,Train,Allen/crops/243574.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243578.ome.tiff,374,Allen
M0,Train,Allen/crops/243579.ome.tiff,374,Allen
M0,Train,Allen/crops/243580.ome.tiff,374,Allen
M0,Train,Allen/crops/243583.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243590.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243595.ome.tiff,374,Allen
M0,Train,Allen/crops/243597.ome.tiff,374,Allen
M0,Train,Allen/crops/243598.ome.tiff,374,Allen
M0,Train,Allen/crops/243602.ome.tiff,374,Allen
M0,Train,Allen/crops/243608.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243609.ome.tiff,374,Allen
M0,Train,Allen/crops/243610.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243613.ome.tiff,374,Allen
M0,Train,Allen/crops/243617.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243618.ome.tiff,374,Allen
M0,Train,Allen/crops/243621.ome.tiff,374,Allen
M0,Train,Allen/crops/243624.ome.tiff,374,Allen
M0,Train,Allen/crops/243626.ome.tiff,374,Allen
M0,Train,Allen/crops/243627.ome.tiff,374,Allen
M6M7_single,Task_one,Allen/crops/243628.ome.tiff,374,Allen
M4M5,Task_one,Allen/crops/243632.ome.tiff,374,Allen
M0,Train,Allen/crops/243633.ome.tiff,374,Allen
M0,Train,Allen/crops/243636.ome.tiff,374,Allen
M0,Train,Allen/crops/243639.ome.tiff,374,Allen
M0,Train,Allen/crops/243640.ome.tiff,374,Allen
M0,Train,Allen/crops/243642.ome.tiff,374,Allen
M0,Train,Allen/crops/243643.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243644.ome.tiff,374,Allen
M0,Train,Allen/crops/243648.ome.tiff,374,Allen
M0,Train,Allen/crops/243649.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243650.ome.tiff,374,Allen
M0,Train,Allen/crops/243651.ome.tiff,374,Allen
M1M2,Train,Allen/crops/243665.ome.tiff,374,Allen
M0,Train,Allen/crops/243674.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243675.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243676.ome.tiff,374,Allen
M0,Train,Allen/crops/243678.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243680.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243683.ome.tiff,374,Allen
M0,Train,Allen/crops/243684.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243685.ome.tiff,374,Allen
M0,Train,Allen/crops/243686.ome.tiff,374,Allen
M0,Train,Allen/crops/243687.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243688.ome.tiff,374,Allen
M0,Train,Allen/crops/243689.ome.tiff,374,Allen
M0,Train,Allen/crops/243696.ome.tiff,374,Allen
M0,Train,Allen/crops/243706.ome.tiff,374,Allen
M0,Train,Allen/crops/243707.ome.tiff,374,Allen
M6M7_single,Train,Allen/crops/243709.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243713.ome.tiff,374,Allen
M6M7_single,Task_one,Allen/crops/243715.ome.tiff,374,Allen
M0,Train,Allen/crops/243716.ome.tiff,374,Allen
M0,Train,Allen/crops/243718.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243719.ome.tiff,374,Allen
M0,Train,Allen/crops/243721.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243722.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243723.ome.tiff,374,Allen
M0,Train,Allen/crops/243725.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243726.ome.tiff,374,Allen
M0,Train,Allen/crops/243733.ome.tiff,374,Allen
M0,Train,Allen/crops/243734.ome.tiff,374,Allen
M3,Task_one,Allen/crops/243742.ome.tiff,374,Allen
M0,Train,Allen/crops/243815.ome.tiff,374,Allen
M0,Train,Allen/crops/243816.ome.tiff,374,Allen
M0,Train,Allen/crops/243822.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243823.ome.tiff,374,Allen
M0,Train,Allen/crops/243825.ome.tiff,374,Allen
M0,Train,Allen/crops/243831.ome.tiff,374,Allen
M0,Train,Allen/crops/243840.ome.tiff,374,Allen
M0,Train,Allen/crops/243844.ome.tiff,374,Allen
M0,Train,Allen/crops/243846.ome.tiff,374,Allen
M0,Train,Allen/crops/243847.ome.tiff,374,Allen
M0,Train,Allen/crops/243851.ome.tiff,374,Allen
M0,Train,Allen/crops/243854.ome.tiff,374,Allen
M0,Train,Allen/crops/243856.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243859.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243860.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243861.ome.tiff,374,Allen
M0,Train,Allen/crops/243865.ome.tiff,374,Allen
M0,Train,Allen/crops/243871.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243873.ome.tiff,374,Allen
M0,Train,Allen/crops/243874.ome.tiff,374,Allen
M0,Train,Allen/crops/243877.ome.tiff,374,Allen
M0,Train,Allen/crops/243878.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243879.ome.tiff,374,Allen
M0,Train,Allen/crops/243880.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243881.ome.tiff,374,Allen
M0,Train,Allen/crops/243886.ome.tiff,374,Allen
M0,Train,Allen/crops/243893.ome.tiff,374,Allen
M0,Train,Allen/crops/243894.ome.tiff,374,Allen
M0,Train,Allen/crops/243897.ome.tiff,374,Allen
M0,Train,Allen/crops/243899.ome.tiff,374,Allen
M0,Train,Allen/crops/243900.ome.tiff,374,Allen
M0,Train,Allen/crops/243902.ome.tiff,374,Allen
M0,Train,Allen/crops/243904.ome.tiff,374,Allen
M0,Train,Allen/crops/243905.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243909.ome.tiff,374,Allen
M0,Train,Allen/crops/243910.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243911.ome.tiff,374,Allen
M0,Train,Allen/crops/243912.ome.tiff,374,Allen
M0,Train,Allen/crops/243914.ome.tiff,374,Allen
M0,Train,Allen/crops/243918.ome.tiff,374,Allen
M0,Train,Allen/crops/243919.ome.tiff,374,Allen
M0,Train,Allen/crops/243923.ome.tiff,374,Allen
M4M5,Train,Allen/crops/243963.ome.tiff,374,Allen
M3,Train,Allen/crops/243964.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243971.ome.tiff,374,Allen
M0,Train,Allen/crops/243972.ome.tiff,374,Allen
M0,Train,Allen/crops/243974.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243976.ome.tiff,374,Allen
M0,Task_one,Allen/crops/243978.ome.tiff,374,Allen
M0,Train,Allen/crops/243979.ome.tiff,374,Allen
M0,Train,Allen/crops/243980.ome.tiff,374,Allen
M0,Train,Allen/crops/243983.ome.tiff,374,Allen
M0,Train,Allen/crops/243988.ome.tiff,374,Allen
M0,Train,Allen/crops/244047.ome.tiff,374,Allen
M0,Train,Allen/crops/244049.ome.tiff,374,Allen
M4M5,Task_one,Allen/crops/244050.ome.tiff,374,Allen
M0,Train,Allen/crops/244051.ome.tiff,374,Allen
M0,Train,Allen/crops/244054.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244055.ome.tiff,374,Allen
M0,Train,Allen/crops/244056.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244057.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244059.ome.tiff,374,Allen
M0,Train,Allen/crops/244060.ome.tiff,374,Allen
M0,Train,Allen/crops/244061.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244062.ome.tiff,374,Allen
M0,Train,Allen/crops/244066.ome.tiff,374,Allen
M0,Train,Allen/crops/244068.ome.tiff,374,Allen
M0,Train,Allen/crops/244075.ome.tiff,374,Allen
M0,Train,Allen/crops/244076.ome.tiff,374,Allen
M0,Train,Allen/crops/244081.ome.tiff,374,Allen
M0,Train,Allen/crops/244082.ome.tiff,374,Allen
M0,Train,Allen/crops/244120.ome.tiff,374,Allen
M4M5,Train,Allen/crops/244121.ome.tiff,374,Allen
M0,Train,Allen/crops/244124.ome.tiff,374,Allen
M0,Train,Allen/crops/244125.ome.tiff,374,Allen
M0,Train,Allen/crops/244127.ome.tiff,374,Allen
M0,Train,Allen/crops/244128.ome.tiff,374,Allen
M0,Train,Allen/crops/244129.ome.tiff,374,Allen
M0,Train,Allen/crops/244134.ome.tiff,374,Allen
M0,Train,Allen/crops/244135.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244141.ome.tiff,374,Allen
M0,Train,Allen/crops/244143.ome.tiff,374,Allen
M0,Train,Allen/crops/244144.ome.tiff,374,Allen
M0,Train,Allen/crops/244147.ome.tiff,374,Allen
M0,Train,Allen/crops/244148.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244149.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244150.ome.tiff,374,Allen
M0,Train,Allen/crops/244153.ome.tiff,374,Allen
M0,Train,Allen/crops/244156.ome.tiff,374,Allen
M0,Train,Allen/crops/244158.ome.tiff,374,Allen
M0,Train,Allen/crops/244159.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244160.ome.tiff,374,Allen
M0,Train,Allen/crops/244166.ome.tiff,374,Allen
M0,Train,Allen/crops/244167.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244168.ome.tiff,374,Allen
M0,Train,Allen/crops/244171.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244175.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244178.ome.tiff,374,Allen
M0,Train,Allen/crops/244179.ome.tiff,374,Allen
M6M7_single,Train,Allen/crops/244182.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244183.ome.tiff,374,Allen
M0,Train,Allen/crops/244190.ome.tiff,374,Allen
M0,Train,Allen/crops/244192.ome.tiff,374,Allen
M0,Train,Allen/crops/244194.ome.tiff,374,Allen
M0,Train,Allen/crops/244195.ome.tiff,374,Allen
M0,Train,Allen/crops/244200.ome.tiff,374,Allen
M0,Train,Allen/crops/244203.ome.tiff,374,Allen
M0,Train,Allen/crops/244205.ome.tiff,374,Allen
M0,Train,Allen/crops/244206.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244208.ome.tiff,374,Allen
M0,Train,Allen/crops/244209.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244210.ome.tiff,374,Allen
M0,Train,Allen/crops/244218.ome.tiff,374,Allen
M0,Train,Allen/crops/244220.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244221.ome.tiff,374,Allen
M0,Train,Allen/crops/244225.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244226.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244227.ome.tiff,374,Allen
M0,Train,Allen/crops/244232.ome.tiff,374,Allen
M0,Train,Allen/crops/244238.ome.tiff,374,Allen
M0,Train,Allen/crops/244240.ome.tiff,374,Allen
M0,Train,Allen/crops/244242.ome.tiff,374,Allen
M6M7_complete,Train,Allen/crops/244243.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244247.ome.tiff,374,Allen
M0,Train,Allen/crops/244251.ome.tiff,374,Allen
M0,Train,Allen/crops/244252.ome.tiff,374,Allen
M0,Train,Allen/crops/244253.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244254.ome.tiff,374,Allen
M0,Train,Allen/crops/244257.ome.tiff,374,Allen
M0,Train,Allen/crops/244258.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244260.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244261.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244267.ome.tiff,374,Allen
M0,Train,Allen/crops/244272.ome.tiff,374,Allen
M0,Train,Allen/crops/244274.ome.tiff,374,Allen
M0,Train,Allen/crops/244275.ome.tiff,374,Allen
M0,Train,Allen/crops/244278.ome.tiff,374,Allen
M0,Train,Allen/crops/244279.ome.tiff,374,Allen
M0,Train,Allen/crops/244280.ome.tiff,374,Allen
M0,Train,Allen/crops/244281.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244283.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244284.ome.tiff,374,Allen
M0,Train,Allen/crops/244290.ome.tiff,374,Allen
M0,Train,Allen/crops/244299.ome.tiff,374,Allen
M0,Train,Allen/crops/244300.ome.tiff,374,Allen
M0,Train,Allen/crops/244302.ome.tiff,374,Allen
M0,Train,Allen/crops/244303.ome.tiff,374,Allen
M0,Train,Allen/crops/244304.ome.tiff,374,Allen
M0,Train,Allen/crops/244307.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244309.ome.tiff,374,Allen
M0,Train,Allen/crops/244310.ome.tiff,374,Allen
M0,Train,Allen/crops/244311.ome.tiff,374,Allen
M0,Train,Allen/crops/244312.ome.tiff,374,Allen
M0,Train,Allen/crops/244314.ome.tiff,374,Allen
M0,Train,Allen/crops/244317.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244318.ome.tiff,374,Allen
M0,Train,Allen/crops/244320.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244328.ome.tiff,374,Allen
M0,Train,Allen/crops/244329.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244330.ome.tiff,374,Allen
M4M5,Train,Allen/crops/244337.ome.tiff,374,Allen
M0,Train,Allen/crops/244341.ome.tiff,374,Allen
M0,Train,Allen/crops/244351.ome.tiff,374,Allen
M0,Train,Allen/crops/244353.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244354.ome.tiff,374,Allen
M0,Train,Allen/crops/244355.ome.tiff,374,Allen
M0,Train,Allen/crops/244358.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244360.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244365.ome.tiff,374,Allen
M0,Train,Allen/crops/244366.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244367.ome.tiff,374,Allen
M0,Train,Allen/crops/244369.ome.tiff,374,Allen
M0,Train,Allen/crops/244370.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244374.ome.tiff,374,Allen
M0,Train,Allen/crops/244375.ome.tiff,374,Allen
M0,Train,Allen/crops/244377.ome.tiff,374,Allen
M0,Train,Allen/crops/244378.ome.tiff,374,Allen
M0,Train,Allen/crops/244379.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244383.ome.tiff,374,Allen
M0,Train,Allen/crops/244384.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244385.ome.tiff,374,Allen
M0,Train,Allen/crops/244387.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244392.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244393.ome.tiff,374,Allen
M0,Train,Allen/crops/244394.ome.tiff,374,Allen
M6M7_single,Train,Allen/crops/244396.ome.tiff,374,Allen
M6M7_single,Train,Allen/crops/244397.ome.tiff,374,Allen
M0,Train,Allen/crops/244398.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244405.ome.tiff,374,Allen
M0,Train,Allen/crops/244408.ome.tiff,374,Allen
M0,Train,Allen/crops/244410.ome.tiff,374,Allen
M0,Train,Allen/crops/244411.ome.tiff,374,Allen
M0,Train,Allen/crops/244415.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244420.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244424.ome.tiff,374,Allen
M1M2,Task_one,Allen/crops/244425.ome.tiff,374,Allen
M1M2,Train,Allen/crops/244426.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244428.ome.tiff,374,Allen
M0,Train,Allen/crops/244437.ome.tiff,374,Allen
M0,Train,Allen/crops/244438.ome.tiff,374,Allen
M0,Train,Allen/crops/244440.ome.tiff,374,Allen
M0,Train,Allen/crops/244441.ome.tiff,374,Allen
M0,Train,Allen/crops/244447.ome.tiff,374,Allen
M0,Train,Allen/crops/244448.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244449.ome.tiff,374,Allen
M0,Train,Allen/crops/244450.ome.tiff,374,Allen
M0,Train,Allen/crops/244456.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244458.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244498.ome.tiff,374,Allen
M0,Train,Allen/crops/244502.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244504.ome.tiff,374,Allen
M0,Task_one,Allen/crops/244505.ome.tiff,374,Allen
